Wall time,Step,Value
1531472806.778889,417,0.031239008530974388
1531472806.796148,418,0.07485923916101456
1531472806.8141088,419,0.13868094980716705
1531472806.830139,420,0.03543979302048683
1531472806.8472252,421,0.029129862785339355
1531472806.8649259,422,0.06888118386268616
1531472806.88191,423,0.03580642119050026
1531472806.899078,424,0.011860575526952744
1531472806.9162948,425,0.020097309723496437
1531472806.9334881,426,0.04092605039477348
1531472806.9507542,427,0.05780906602740288
1531472806.96851,428,0.04076819121837616
1531472806.986933,429,0.03533972054719925
1531472807.004595,430,0.008884855546057224
1531472807.021784,431,0.04076385870575905
1531472807.038626,432,0.047672100365161896
1531472807.055766,433,0.01241680420935154
1531472807.0732749,434,0.062397707253694534
1531472807.09099,435,0.046381134539842606
1531472807.107712,436,0.007250199094414711
1531472807.124901,437,0.025988448411226273
1531472807.142504,438,0.019826773554086685
1531472807.159869,439,0.0463428795337677
1531472807.177283,440,0.03845812380313873
1531472807.1943119,441,0.056208666414022446
1531472807.212178,442,0.05815301463007927
1531472807.230576,443,0.04040219262242317
1531472807.248031,444,0.046660590916872025
1531472807.2668102,445,0.04049355164170265
1531472807.286994,446,0.04991193115711212
1531472807.304595,447,0.02212013490498066
1531472807.322029,448,0.04249882698059082
1531472807.340529,449,0.07727677375078201
1531472807.3551319,450,0.0083850659430027
1531472807.371052,451,0.04095187783241272
1531472807.3864708,452,0.023540478199720383
1531472807.4068391,453,0.08545047789812088
1531472807.4636438,454,0.026842409744858742
1531472807.5116282,455,0.0619211420416832
1531472807.540322,456,0.03707624971866608
1531472807.581606,457,0.016844477504491806
1531472807.619592,458,0.04029839485883713
1531472807.647988,459,0.011109810322523117
1531472807.6692271,460,0.046703487634658813
1531472807.694616,461,0.020416641607880592
1531472807.719084,462,0.043826550245285034
1531472807.73688,463,0.015586256980895996
1531472807.756124,464,0.04592311754822731
1531472807.773718,465,0.023361194878816605
1531472807.789611,466,0.028763173148036003
1531472807.807789,467,0.055248040705919266
1531472807.8239381,468,0.04732683300971985
1531472807.8420732,469,0.025690343230962753
1531472807.8569431,470,0.011536967940628529
1531472807.872533,471,0.01804441027343273
1531472807.885982,472,0.008701291866600513
1531472807.903202,473,0.059527426958084106
1531472807.919488,474,0.03401501476764679
1531472807.9347048,475,0.0323122963309288
1531472807.950423,476,0.11655732244253159
1531472807.967357,477,0.01898776739835739
1531472807.98626,478,0.014900168403983116
1531472808.0062022,479,0.012123700231313705
1531472808.025067,480,0.036025214940309525
1531472808.0450711,481,0.010645600967109203
1531472808.0616288,482,0.011143874377012253
1531472808.079103,483,0.005834958050400019
1531472808.099278,484,0.01808728091418743
1531472808.1156359,485,0.07384028285741806
1531472808.133179,486,0.04196583852171898
1531472808.15099,487,0.09223917126655579
1531472808.1685262,488,0.03164703771471977
1531472808.184479,489,0.010422618128359318
1531472808.200811,490,0.016987808048725128
1531472808.220423,491,0.019625967368483543
1531472808.240438,492,0.013245060108602047
1531472808.264999,493,0.05481797829270363
1531472808.286603,494,0.0937432125210762
1531472808.30845,495,0.03280581161379814
1531472808.3315442,496,0.021434731781482697
1531472808.355388,497,0.03033708967268467
1531472808.378077,498,0.04553299769759178
1531472808.401161,499,0.038834523409605026
1531472808.423629,500,0.0203047227114439
1531472808.447275,501,0.022927766665816307
1531472808.471967,502,0.07818274199962616
1531472808.490324,503,0.013444596901535988
1531472808.503628,504,0.0638517364859581
1531472808.5205948,505,0.015140648931264877
1531472808.5351338,506,0.11210435628890991
1531472808.5481222,507,0.015792077407240868
1531472808.563688,508,0.06379666924476624
1531472808.578942,509,0.01836813986301422
1531472808.592785,510,0.06425768882036209
1531472808.608154,511,0.041937269270420074
1531472808.62187,512,0.10542181879281998
1531472808.637563,513,0.01048862375319004
1531472808.65208,514,0.009263684041798115
1531472808.6665092,515,0.03348291292786598
1531472808.680214,516,0.06746205687522888
1531472808.693355,517,0.03794125095009804
1531472808.708815,518,0.03802143409848213
1531472808.7240891,519,0.046688370406627655
1531472808.738871,520,0.056210361421108246
1531472808.755897,521,0.017972582951188087
1531472808.77138,522,0.026681192219257355
1531472808.785797,523,0.08584102988243103
1531472808.800353,524,0.0521516352891922
1531472808.814013,525,0.06525436043739319
1531472808.827061,526,0.018200328573584557
1531472808.842185,527,0.005898024421185255
1531472808.857225,528,0.07618702203035355
1531472808.871291,529,0.041855573654174805
1531472808.88649,530,0.05545162782073021
1531472808.900147,531,0.018381236121058464
1531472808.915,532,0.032705362886190414
1531472808.9287522,533,0.05615357309579849
1531472808.942379,534,0.03445727750658989
1531472808.956945,535,0.03940097987651825
1531472808.9713159,536,0.037917181849479675
1531472808.98658,537,0.013011845760047436
1531472809.00043,538,0.025377977639436722
1531472809.015788,539,0.020813515409827232
1531472809.0297139,540,0.03305481746792793
1531472809.0443242,541,0.028012894093990326
1531472809.05839,542,0.018068110570311546
1531472809.072991,543,0.05796722322702408
1531472809.0865438,544,0.08944787830114365
1531472809.0997682,545,0.012385309673845768
1531472809.11667,546,0.06295204907655716
1531472809.13273,547,0.025475390255451202
1531472809.150283,548,0.03929849714040756
1531472809.167136,549,0.012695837765932083
1531472809.184098,550,0.015063878148794174
1531472809.2007492,551,0.011414051055908203
1531472809.217261,552,0.03877625614404678
1531472809.233676,553,0.025960110127925873
1531472809.250855,554,0.010170098394155502
1531472809.267658,555,0.024073176085948944
1531472809.2843578,556,0.011476045474410057
1531472809.30114,557,0.03724004700779915
1531472809.317447,558,0.016624290496110916
1531472809.3342562,559,0.030281800776720047
1531472809.35074,560,0.041494742035865784
1531472809.367486,561,0.021048463881015778
1531472809.3844569,562,0.007611132692545652
1531472809.4013739,563,0.03335956856608391
1531472809.41763,564,0.012572887353599072
1531472809.434162,565,0.07284718006849289
1531472809.451026,566,0.018743693828582764
1531472809.4677398,567,0.0548219308257103
1531472809.4848828,568,0.04806901887059212
1531472809.502014,569,0.05654425173997879
1531472809.5188951,570,0.047518759965896606
1531472809.53546,571,0.01816970854997635
1531472809.552434,572,0.030359797179698944
1531472809.569324,573,0.02756044827401638
1531472809.586682,574,0.07969586551189423
1531472809.603262,575,0.034920141100883484
1531472809.620855,576,0.053609468042850494
1531472809.642445,577,0.008951310068368912
1531472809.659688,578,0.035954274237155914
1531472809.675715,579,0.03679218888282776
1531472809.692357,580,0.0226880069822073
1531472809.708881,581,0.07183375209569931
1531472809.726482,582,0.04144974797964096
1531472809.7437272,583,0.05870997533202171
1531472809.758272,584,0.02076743170619011
1531472809.7725928,585,0.011836333200335503
1531472809.7876391,586,0.07206866145133972
1531472809.801866,587,0.019474409520626068
1531472809.816936,588,0.028575558215379715
1531472809.831485,589,0.030970469117164612
1531472809.8438342,590,0.04025355726480484
1531472809.860356,591,0.008906900882720947
1531472809.877022,592,0.04272446781396866
1531472809.893945,593,0.05262283980846405
1531472809.9111629,594,0.02870137430727482
1531472809.9276328,595,0.02356443926692009
1531472809.944236,596,0.020443445071578026
1531472809.960953,597,0.015794377774000168
1531472809.97737,598,0.024196207523345947
1531472809.994001,599,0.026962067931890488
1531472810.010665,600,0.03007686324417591
1531472810.027,601,0.043513063341379166
1531472810.043683,602,0.05892910808324814
1531472810.060357,603,0.0336812362074852
1531472810.077356,604,0.009036025032401085
1531472810.093413,605,0.020021172240376472
1531472810.1109602,606,0.07500933110713959
1531472810.1276212,607,0.023215804249048233
1531472810.1445792,608,0.051410380750894547
1531472810.162624,609,0.022985201328992844
1531472810.177852,610,0.006513162050396204
1531472810.194431,611,0.016250548884272575
1531472810.213087,612,0.02858739160001278
1531472810.231261,613,0.04116419330239296
1531472810.246336,614,0.028487980365753174
1531472810.260084,615,0.016741761937737465
1531472810.275693,616,0.0168264452368021
1531472810.2897449,617,0.01753731071949005
1531472810.304113,618,0.04670287296175957
1531472810.318364,619,0.03649471327662468
1531472810.332011,620,0.05202870070934296
1531472810.344416,621,0.035945091396570206
1531472810.3609128,622,0.046117156744003296
1531472810.376744,623,0.009321126155555248
1531472810.393226,624,0.025033235549926758
1531472810.409634,625,0.03181063011288643
1531472810.4262478,626,0.03860465809702873
1531472810.4429069,627,0.026582524180412292
1531472810.459318,628,0.025914130732417107
1531472810.475688,629,0.032744213938713074
1531472810.4967082,630,0.039025746285915375
1531472810.518759,631,0.06802399456501007
1531472810.537718,632,0.019733328372240067
1531472810.5544782,633,0.015246251598000526
1531472810.571007,634,0.0581592358648777
1531472810.5873249,635,0.022903380915522575
1531472810.605928,636,0.05804123729467392
1531472810.6203148,637,0.04263235628604889
1531472810.634861,638,0.012780589051544666
1531472810.648989,639,0.015994654968380928
1531472810.662606,640,0.05246860533952713
1531472810.677814,641,0.03428899124264717
1531472810.692574,642,0.02757200039923191
1531472810.7065759,643,0.04669184982776642
1531472810.7211258,644,0.02171846106648445
1531472810.7334888,645,0.10226110368967056
1531472810.750229,646,0.04121683910489082
1531472810.767315,647,0.032612405717372894
1531472810.7810628,648,0.05049773305654526
1531472810.795595,649,0.011414916254580021
1531472810.809222,650,0.046582937240600586
1531472810.822838,651,0.008335739374160767
1531472810.8381948,652,0.04631395637989044
1531472810.8503768,653,0.07679404318332672
1531472810.866692,654,0.06668521463871002
1531472810.8827899,655,0.030883150175213814
1531472810.899306,656,0.015083929523825645
1531472810.915483,657,0.041402529925107956
1531472810.932723,658,0.056438177824020386
1531472810.949287,659,0.011383913457393646
1531472810.965564,660,0.1108001321554184
1531472810.984124,661,0.037926845252513885
1531472810.998079,662,0.019034946337342262
1531472811.0124469,663,0.028462257236242294
1531472811.028172,664,0.012742296792566776
1531472811.0422158,665,0.04604000970721245
1531472811.0568871,666,0.053336162120103836
1531472811.070737,667,0.005250088404864073
1531472811.084492,668,0.021826550364494324
1531472811.098711,669,0.06155899539589882
1531472811.1108968,670,0.03994639962911606
1531472811.127994,671,0.08211274445056915
1531472811.144334,672,0.016168702393770218
1531472811.161411,673,0.052166279405355453
1531472811.177512,674,0.054122403264045715
1531472811.193998,675,0.03344699367880821
1531472811.20988,676,0.01663336344063282
1531472811.226557,677,0.03571426123380661
1531472811.2435799,678,0.04662872478365898
1531472811.2599502,679,0.03341526910662651
1531472811.275003,680,0.044169649481773376
1531472811.290882,681,0.04460631310939789
1531472811.307573,682,0.1068137139081955
1531472811.3235168,683,0.050390902906656265
1531472811.340827,684,0.03755214437842369
1531472811.3560588,685,0.02143275737762451
1531472811.372467,686,0.07133498042821884
1531472811.389119,687,0.010842448100447655
1531472811.405718,688,0.0065523493103682995
1531472811.422176,689,0.045742977410554886
1531472811.438952,690,0.024063624441623688
1531472811.4553258,691,0.04202629625797272
1531472811.472001,692,0.02430436760187149
1531472811.488707,693,0.03092482127249241
1531472811.5055082,694,0.051494766026735306
1531472811.521916,695,0.0508146807551384
1531472811.5388749,696,0.08714339137077332
1531472811.5558872,697,0.02228965237736702
1531472811.57264,698,0.030255556106567383
1531472811.588418,699,0.0956522673368454
1531472811.604094,700,0.008065281435847282
1531472811.620657,701,0.032857637852430344
1531472811.637043,702,0.03998514264822006
1531472811.653901,703,0.022430993616580963
1531472811.6706848,704,0.06491944938898087
1531472811.686947,705,0.07726418226957321
1531472811.70347,706,0.026093166321516037
1531472811.719789,707,0.034327343106269836
1531472811.7366242,708,0.017078984528779984
1531472811.7529159,709,0.10820437222719193
1531472811.769431,710,0.06040733680129051
1531472811.786134,711,0.018799390643835068
1531472811.802342,712,0.01074352115392685
1531472811.818784,713,0.01563216745853424
1531472811.83534,714,0.04115662723779678
1531472811.851373,715,0.011178944259881973
1531472811.86815,716,0.02855289913713932
1531472811.884959,717,0.01911197602748871
1531472811.901865,718,0.057729583233594894
1531472811.918943,719,0.019956238567829132
1531472811.9355478,720,0.02663063257932663
1531472811.952242,721,0.04185698926448822
1531472811.9691389,722,0.044351641088724136
1531472811.987665,723,0.0541868731379509
1531472812.0043662,724,0.07296635955572128
1531472812.021006,725,0.012621407397091389
